,ID,Utterance,Speaker,Dialogue_ID,Target
9279,TRAIN_9279,"Anyway, I-I still think we should try to patch things up, y’know?",Ross,969,neutral
9280,TRAIN_9280,"Like uh, maybe we could get him to get tickets to another Knicks game and invite him.",Ross,969,neutral
9281,TRAIN_9281,Oh wow that’s a great idea! And,Joey,969,joy
9282,TRAIN_9282,Here you go.,Gunther,969,neutral
9283,TRAIN_9283,"Hey-hey-hey-ho-ho, I got this one.",Joey,969,joy
9284,TRAIN_9284,Here you go.,Joey,969,neutral
9285,TRAIN_9285,"Y’know I gotta tell ya, sometimes I just—I don’t get Chandler.",Joey,970,neutral
9286,TRAIN_9286,"Y’know, me and him do stuff all the time without you and you don’t get all upset.",Joey,971,neutral
9287,TRAIN_9287,All the time?,Ross,971,sadness
9288,TRAIN_9288,All the time!,Joey,971,anger
9289,TRAIN_9289,"Cassie, how you-how you doin’ on that…hot dog.",Ross,972,neutral
9290,TRAIN_9290,I’m all done.,Cassie,972,neutral
9291,TRAIN_9291,Thank God.,Ross,972,joy
9292,TRAIN_9292,I guess the last time we really hung out was when our parents rented that beach house together.,Cassie,972,neutral
9293,TRAIN_9293,Oh right.,Ross,972,neutral
9294,TRAIN_9294,Right.,Ross,972,neutral
9295,TRAIN_9295,"Ooh, remember the time I uh, I pinned you down and tickled you ‘til you cried?",Ross,972,joy
9296,TRAIN_9296,We’re probably too old to do that now.,Ross,972,sadness
9297,TRAIN_9297,"I’ll always remember that summer, because it’s when I got all of these freckles.",Cassie,972,joy
9298,TRAIN_9298,Uh-huh! Uh-huh! And-and-and I’ll always remember that summer because that’s when I realized that we are related.,Ross,972,joy
9299,TRAIN_9299,"It took you that long to figure it out, huh?",Cassie,972,surprise
9300,TRAIN_9300,"Well I’m, I’m a little slow.  Just as our children would be.",Ross,972,neutral
9301,TRAIN_9301,Relax every muscle in your body.,Phoebe,973,neutral
9302,TRAIN_9302,Listen to the plinky-plunky music.,Phoebe,973,neutral
9303,TRAIN_9303,"Okay, now close you eyes, and think of a happy place.",Phoebe,973,neutral
9304,TRAIN_9304,"Okay, tell me your happy place.",Phoebe,973,neutral
9305,TRAIN_9305,"Richard's living room, drinking wine.",Monica,973,joy
9306,TRAIN_9306,"All right. No, no, no, not a Richard thing, just put down the glass. And get out!",Phoebe,973,anger
9307,TRAIN_9307,"I'm sorry, but that's my happy place.",Monica,973,sadness
9308,TRAIN_9308,"Well, okay, fine, use my happy place.",Phoebe,973,neutral
9309,TRAIN_9309,"Okay, I'm just gonna, I have to ask that you don't move anything.",Phoebe,973,neutral
9310,TRAIN_9310,"All right, I'll try not to.",Monica,973,neutral
9311,TRAIN_9311,"Okay, all right, so, your in a meadow, millions of stars in the sky....",Phoebe,973,neutral
9312,TRAIN_9312,Do you think breaking up with him was a huge mistake?,Monica,973,sadness
9313,TRAIN_9313,"All right, there are no questions in the happy place. Okay, just, the warm breeze, and the moonlight flowing through the trees....",Phoebe,973,joy
9314,TRAIN_9314,"I'll bet he's totally over me, I'll bet he's fine.",Monica,973,sadness
9315,TRAIN_9315,"All right, betting and wagering of any kind, are, I'm sure, not permitted in the happy place.",Phoebe,973,neutral
9316,TRAIN_9316,Okay.,Phoebe,973,neutral
9317,TRAIN_9317,"Just-just, you know, the-the lovely waterfalls, and the, the trickling fountains.",Phoebe,973,joy
9318,TRAIN_9318,And the-the calming sounds of the babbling brook....,Phoebe,973,neutral
9319,TRAIN_9319,"Okay, this isn't working. I'm still awake and now I have to pee.",Monica,973,disgust
9320,TRAIN_9320,"OK sweetie, I'll see you later.",Ross,974,neutral
9321,TRAIN_9321,See you later Rach.,Julie,974,neutral
9322,TRAIN_9322,Bye-bye Julie.,Rachel,975,neutral
9323,TRAIN_9323,Hey.,Rachel,975,neutral
9324,TRAIN_9324,Hey.,Ross,975,neutral
9325,TRAIN_9325,"Hey, c'mon, cut it out.",Rachel,975,joy
9326,TRAIN_9326,Hey?,Ross,975,neutral
9327,TRAIN_9327,What?,Rachel,975,neutral
9328,TRAIN_9328,Can I ask you somethin'?,Ross,975,neutral
9329,TRAIN_9329,"Hey Rach, wanna hear the new song I'm thinkin' of singing this afternoon? I wrote it this morning in the shower.",Phoebe,976,joy
9330,TRAIN_9330,Ok.,Rachel,976,neutral
9331,TRAIN_9331,"Uh, Rachel, sweetheart, could I see ya for a minute?",Terry,976,neutral
9332,TRAIN_9332,What's up?,Rachel,976,neutral
9333,TRAIN_9333,F.Y.I..,Terry,976,neutral
9334,TRAIN_9334,I've decided to pay a professional musician to play in here on Sunday afternoons.,Terry,976,neutral
9335,TRAIN_9335,Her name is Stephanie... something.,Terry,976,neutral
9336,TRAIN_9336,She's supposed to be very good.,Terry,976,neutral
9337,TRAIN_9337,But what about Phoebe?,Rachel,976,surprise
9338,TRAIN_9338,"Rachel, it's not that your friend is bad, it's that she's so bad, she makes me want to put my finger through my eye into my brain and swirl it around.",Terry,976,disgust
9339,TRAIN_9339,"Ok, ok, so you're not a fan, but I mean, come on, you cannot do this to her.",Rachel,976,sadness
9340,TRAIN_9340,Uh...,Terry,976,neutral
9341,TRAIN_9341,"Oh, no no no no. Oh no no no no. I have to do this to her?",Rachel,976,fear
9342,TRAIN_9342,"Ahh, no.",Ross,977,sadness
9343,TRAIN_9343,Oh.,Rachel,977,neutral
9344,TRAIN_9344,Are you jealous?,Ross,977,surprise
9345,TRAIN_9345,"Noo, I y'know I don't see why she has to play with you, that's all.",Rachel,977,anger
9346,TRAIN_9346,I mean doesn't she have any y'know other stripper moms friends of her own?,Rachel,977,anger
9347,TRAIN_9347,You are totally jealous.,Ross,977,joy
9348,TRAIN_9348,I'm not jealous.,Rachel,977,anger
9349,TRAIN_9349,"All right this is about, umm, people feeling certain things y'know about strippers.",Rachel,977,neutral
9350,TRAIN_9350,"And y'know, and um, I...",Rachel,977,neutral
9351,TRAIN_9351,"Honey, I love you too.",Ross,977,neutral
9352,TRAIN_9352,"Ugh. Wait, wait, wait.",Rachel,977,sadness
9353,TRAIN_9353,What?,Ross,977,surprise
9354,TRAIN_9354,Huh.,Ross,977,surprise
9355,TRAIN_9355,"Well, there's a kiss that he won't forget for a couple of hours, y'know.",Rachel,977,joy
9356,TRAIN_9356,"Yeah. Either that, or you just turned him on and sent him off to a stripper.",Chandler,977,neutral
9357,TRAIN_9357,I can’t believe you came back.,Chandler,978,surprise
9358,TRAIN_9358,Don’t say anything.,Rachel,978,joy
9359,TRAIN_9359,"I don’t wanna speak, I don’t wanna think.",Rachel,978,neutral
9360,TRAIN_9360,"I just want you to take me and kiss me and make love to me right here, right now.",Rachel,978,joy
9361,TRAIN_9361,Rachel! Rachel!,Friend No. 2,978,joy
9362,TRAIN_9362,What?,Rachel,978,neutral
9363,TRAIN_9363,You missed the exit!,Friend No. 2,978,surprise
9364,TRAIN_9364,"Oh, sorry.",Rachel,978,neutral
9365,TRAIN_9365,"My God, what were you thinking about?",Friend No. 1,978,surprise
9366,TRAIN_9366,"Um,  Barry.",Rachel,978,neutral
9367,TRAIN_9367,Awwwww,Her-Friends,978,joy
9368,TRAIN_9368,"I just—I thought you guys were doing it, I didn't know you were in love!",Phoebe,979,surprise
9369,TRAIN_9369,Dude!,Joey,979,joy
9370,TRAIN_9370,And hats off to Phoebe. Quite a competitor.  And might I say your breasts are still showing.,Chandler,979,joy
9371,TRAIN_9371,God!,Phoebe,979,surprise
9372,TRAIN_9372,All right! So that's it! It's over! Everybody knows!,Joey,979,joy
9373,TRAIN_9373,"Well actually, Ross doesn't.",Monica,979,neutral
9374,TRAIN_9374,"Yes, and we'd appreciate it if no one told him yet.",Chandler,979,neutral
9375,TRAIN_9375,Dear Mary-Angela.,Ross,980,neutral
9376,TRAIN_9376,Hi.,Ross,980,neutral
9377,TRAIN_9377,How?s it going.,Ross,980,neutral
9378,TRAIN_9378,This is the hardest letter I?ve ever had to write.,Ross,980,sadness
9379,TRAIN_9379,What the hell?s a matter with you?,Ross,980,disgust
9380,TRAIN_9380,How do you think Joey?s going to react when he finds out that you blew off his sister with a letter?,Ross,980,anger
9381,TRAIN_9381,"Well, that?s the part where you tell him that I moved to France. When actually I?ll be in Cuba.",Chandler,980,neutral
9382,TRAIN_9382,"All right, look, look, you?ve got to do this yourself, okay in person.",Ross,980,neutral
9383,TRAIN_9383,At least you know her name.,Ross,980,neutral
9384,TRAIN_9384,"You just go to the house and you ask for Mary-Angela, okay, when which ever one she is comes to the door, you take her for a walk, you let her down easy.",Ross,980,neutral
9385,TRAIN_9385,What if Mary-Angela comes to the door and I ask for Mary-Angela?,Chandler,980,fear
9386,TRAIN_9386,Where in Cuba?,Ross,980,sadness
9387,TRAIN_9387,Hey.,Chandler,981,neutral
9388,TRAIN_9388,"You uh, you may have been right about Jill.",Ross,981,sadness
9389,TRAIN_9389,Oh! I knew it! What happened?,Rachel,981,surprise
9390,TRAIN_9390,"Umm, she kissed me.",Ross,981,sadness
9391,TRAIN_9391,What?! You kissed!,Rachel,981,surprise
9392,TRAIN_9392,All right.,Joey,982,neutral
9393,TRAIN_9393,"Okay, here you go.  I have two queens, what do you have?",Chandler,982,neutral
9394,TRAIN_9394,A two and a five.,Joey,982,neutral
9395,TRAIN_9395,"Ho-ho, you win! 50 dollars!",Chandler,982,joy
9396,TRAIN_9396,Really?!,Joey,982,surprise
9397,TRAIN_9397,"Oh yeah! Okay, let’s play again.  What do you got?",Chandler,982,neutral
9398,TRAIN_9398,A four and a nine.,Joey,982,neutral
9399,TRAIN_9399,You’re kidding right?,Chandler,982,surprise
9400,TRAIN_9400,No. Why?,Joey,982,neutral
9401,TRAIN_9401,Well that’s a full cup!,Chandler,982,surprise
9402,TRAIN_9402,Damn! I am good at Cups!,Joey,982,joy
9403,TRAIN_9403,What? Why? Where are you?,Rachel,983,surprise
9404,TRAIN_9404,I’m still on the set!,Joey,983,neutral
9405,TRAIN_9405,Joey! The wedding is in less than an hour!,Rachel,983,anger
9406,TRAIN_9406,"I know! I’m sorry! The guy’s drunk, they won’t let me go until we get this.",Joey,983,sadness
9407,TRAIN_9407,Oh my God! I’m gonna have to find another minister.,Rachel,983,sadness
9408,TRAIN_9408,"No! No, I’m the minister! Alright, look-look, put ‘em both on the phone, I’ll marry them right now.",Joey,983,anger
9409,TRAIN_9409,"Ugh! Joey, I have to go.",Rachel,983,sadness
9410,TRAIN_9410,Hey! Don’t you hang up on me! I’ll marry you and me right now! I have the power!,Joey,983,anger
9411,TRAIN_9411,Oh hey Joey! What's up?,Phoebe,984,joy
9412,TRAIN_9412,"I can't decide which route to take to Vegas. Hey, you've traveled a lot right?",Joey,984,neutral
9413,TRAIN_9413,"Yeah, I've been around.",Phoebe,984,neutral
9414,TRAIN_9414,"Okay, so-so which route should I take the northern route or the southern route?",Joey,984,neutral
9415,TRAIN_9415,"Ooh, if you take the northern route there's a man in Illinois with a beard of bees.",Phoebe,984,neutral
9416,TRAIN_9416,Great! Problem solved!,Joey,984,joy
9417,TRAIN_9417,"Estelle, you gotta get me some work. I-I lost my health insurance.",Joey,985,sadness
9418,TRAIN_9418,"All right, first thing we gotta do, damage control.",Estelle,985,neutral
9419,TRAIN_9419,Why?,Joey,985,surprise
9420,TRAIN_9420,"Well, I think uhh, someone out there may have been bad mouthing you all over town.",Estelle,985,sadness
9421,TRAIN_9421,Bastard!,Joey,985,anger
9422,TRAIN_9422,You mean whenever Monica and Chandler where like y'know doing laundry or going grocery shopping or—Oh!,Phoebe,986,surprise
9423,TRAIN_9423,All that time Monica spent on the phone with sad Linda from camp!,Phoebe,986,surprise
9424,TRAIN_9424,"Uh-huh, doing it. Doing it. Phone doing it.",Rachel,986,joy
9425,TRAIN_9425,"Oh, I can't believe it!",Phoebe,986,surprise
9426,TRAIN_9426,I mean I think it's great!,Phoebe,986,joy
9427,TRAIN_9427,For him.,Phoebe,986,neutral
9428,TRAIN_9428,She might be able to do better.,Phoebe,986,neutral
9429,TRAIN_9429,Hey guys!,Joey,986,neutral
9430,TRAIN_9430,Joey! Come here! Come here!,Rachel,986,neutral
9431,TRAIN_9431,Phoebe just found out about Monica and Chandler.,Rachel,986,neutral
9432,TRAIN_9432,You mean how they're friends and nothing more?,Joey,986,neutral
9433,TRAIN_9433,"No. Joey, she",Rachel,986,neutral
9434,TRAIN_9434,"Okay, so now they know that you know and they don't know that Rachel knows?",Phoebe,986,surprise
9435,TRAIN_9435,"Yes, but y'know what?",Joey,986,neutral
9436,TRAIN_9436,It doesn't matter who knows what.,Joey,986,neutral
9437,TRAIN_9437,"Now, enough of us know that we can just tell them that we know!",Joey,986,neutral
9438,TRAIN_9438,Then all the lying and the secrets would finally be over!,Joey,986,joy
9439,TRAIN_9439,"It's a tradition, like the parade. If the parade decided it was gay, moved out, and abandoned its entire family.",Chandler,987,neutral
9440,TRAIN_9440,"Y’know, you’re friend’s getting married, it’s gotta change things.",Phoebe,988,neutral
9441,TRAIN_9441,You really think it would be that different?,Rachel,988,surprise
9442,TRAIN_9442,How could it not be?,Phoebe,988,surprise
9443,TRAIN_9443,"I mean pretty soon they’re gonna be having kids, and then they’re just gonna be hanging out with other couples who have kids.",Phoebe,988,sadness
9444,TRAIN_9444,And then maybe they’re gonna have to leave the city to be near a,Phoebe,988,sadness
9445,TRAIN_9445,"Well, things change.",Rachel,988,neutral
9446,TRAIN_9446,I don’t want them to move to a,Joey,988,sadness
9447,TRAIN_9447,It’ll be okay Joe.,Ross,988,neutral
9448,TRAIN_9448,Its still there!,Rachel,989,surprise
9449,TRAIN_9449,Mrs. Braverman must be out.,Chandler,989,neutral
9450,TRAIN_9450,She could be out of town. Maybe she’ll be gone for months.,Rachel,989,sadness
9451,TRAIN_9451,"By then, the cheesecake may have gone bad. We don’t want her to come back to bad cheesecake.",Chandler,989,fear
9452,TRAIN_9452,No that could kill her.,Rachel,989,fear
9453,TRAIN_9453,"Well, we don’t want that.",Chandler,989,neutral
9454,TRAIN_9454,"No, so we’re protecting her.",Rachel,989,neutral
9455,TRAIN_9455,But we should take it.,Chandler,989,neutral
9456,TRAIN_9456,But we should move quick.,Rachel,989,fear
9457,TRAIN_9457,Why?,Chandler,989,surprise
9458,TRAIN_9458,Because I think I just heard her moving around in there.,Rachel,989,fear
9459,TRAIN_9459,Go! Go! Go! Go! Go! Go! Go! Go! Go! Go!,Chandler,989,fear
9460,TRAIN_9460,"Hey, Kicky. What're you doing?",Chandler,990,neutral
9461,TRAIN_9461,Just trying to get comfortable. I can't sleep in my underwear.,Joey,990,neutral
9462,TRAIN_9462,"Well, you're gonna.",Chandler,990,neutral
9463,TRAIN_9463,"I've been thinking. Y'know, about how I'm always seeing girls on top of girls...",Joey,990,neutral
9464,TRAIN_9464,"Are they end to end, or tall like pancakes?",Chandler,990,neutral
9465,TRAIN_9465,"Y'know what I mean, about how I'm always going out with all these women.",Joey,990,neutral
9466,TRAIN_9466,"And I always figured, when the right one comes along, I'd be able to be a stand-up guy and go the distance, y'know?",Joey,990,sadness
9467,TRAIN_9467,"Now I'm looking at my dad, thinking...",Joey,990,neutral
9468,TRAIN_9468,"Hey, you're not him.",Chandler,990,neutral
9469,TRAIN_9469,You're you.,Chandler,990,neutral
9470,TRAIN_9470,"When they were all over you to go into your father's pipe-fitting business, did you cave?",Chandler,990,neutral
9471,TRAIN_9471,No.,Joey,990,neutral
9472,TRAIN_9472,No.,Chandler,990,neutral
9473,TRAIN_9473,You decided to go into the out-of-work actor business.,Chandler,990,neutral
9474,TRAIN_9474,"Now that wasn't easy, but you did it!",Chandler,990,neutral
9475,TRAIN_9475,"And I'd like to believe that when the right woman comes along, you will have the courage and the guts to say ""No thanks, I'm married.""",Chandler,990,neutral
9476,TRAIN_9476,You really think so?,Joey,990,joy
9477,TRAIN_9477,Yeah. I really do.,Chandler,990,neutral
9478,TRAIN_9478,"Thanks, Chandler.",Joey,990,neutral
9479,TRAIN_9479,Get off!,Chandler,990,anger
9480,TRAIN_9480,Hi.,Joey,991,neutral
9481,TRAIN_9481,"Your Fettuccini Alfredo looks a little dry, did you use all your cheese?",The Cooking Teacher,991,neutral
9482,TRAIN_9482,"When you say used, do you mean eat as a pre-cooking snack?",Joey,991,neutral
9483,TRAIN_9483,And the cream?,The Cooking Teacher,991,neutral
9484,TRAIN_9484,Cheese makes me thirsty.,Joey,991,neutral
9485,TRAIN_9485,Okay. Let’s move on.,The Cooking Teacher,991,neutral
9486,TRAIN_9486,All right.,Joey,991,neutral
9487,TRAIN_9487,Oh! Something smells good over at Monica’s station!  Oh my God! This is absolutely amazing! You’ve never made this before?,The Cooking Teacher,991,surprise
9488,TRAIN_9488,Oh no!,Monica,991,surprise
9489,TRAIN_9489,I don’t know anything about cooking.,Monica,991,neutral
9490,TRAIN_9490,"I had to ask someone what it’s called when the, when the water makes those little bubbles.",Monica,991,neutral
9491,TRAIN_9491,"Well, hats off to the chef.",The Cooking Teacher,991,joy
9492,TRAIN_9492,"I-I-I’m sorry, your-your mouth was full, I didn’t hear what you said. Umm, hats off to who now?",Monica,991,neutral
9493,TRAIN_9493,The chef!,The Cooking Teacher,991,joy
9494,TRAIN_9494,That’s right.,Monica,991,joy
9495,TRAIN_9495,"Hey, Pheebs.",All,992,neutral
9496,TRAIN_9496,Hey.,Phoebe,992,neutral
9497,TRAIN_9497,How's it going?,Monica,992,neutral
9498,TRAIN_9498,Good. Oh oh! Roger's having a dinner thing and he wanted me to invite you guys.,Phoebe,992,joy
9499,TRAIN_9499,So what's going on?,Phoebe,992,neutral
9500,TRAIN_9500,"Nothing, um, it's just, um... It's Roger.",Monica,992,neutral
9501,TRAIN_9501,"I dunno, there's just something about...",Ross,992,neutral
9502,TRAIN_9502,Basically we just feel that he's...,Chandler,992,neutral
9503,TRAIN_9503,We hate that guy.,Rachel,992,disgust
9504,TRAIN_9504,Yeah. Hate him.,All,992,disgust
9505,TRAIN_9505,"We're sorry, Pheebs, we're sorry.",Ross,992,sadness
9506,TRAIN_9506,Uh-huh.,Phoebe,992,neutral
9507,TRAIN_9507,Okay.,Phoebe,992,neutral
9508,TRAIN_9508,"Okay, don't you think, maybe, though, it's just that he's so perceptive that it freaks you out?",Phoebe,992,neutral
9509,TRAIN_9509,"...No, we hate him.",All,992,disgust
9510,TRAIN_9510,We're sorry.,Rachel,992,sadness
9511,TRAIN_9511,Hey!,Ross,993,joy
9512,TRAIN_9512,Hey!,Joey,993,joy
9513,TRAIN_9513,What are you doing?,Ross,993,neutral
9514,TRAIN_9514,I’m sending back all this stuff that Chandler bought out of guilt.,Joey,993,neutral
9515,TRAIN_9515,Yes that was mine.,Chandler,994,fear
9516,TRAIN_9516,Cause I figured you'd hooked up with some girl and she'd left it there.,Joey,994,neutral
9517,TRAIN_9517,Yes that would have made more sense.,Chandler,994,sadness
9518,TRAIN_9518,"Y'know, I-I don't even feel like I know you anymore man!",Joey,994,anger
